NO_OUVRAGE,date,SURVERSE
4530-02D,2018-07-05,0
4530-02D,2018-07-06,0
4530-02D,2018-07-07,0
4530-02D,2018-07-08,0
4530-02D,2018-07-09,0
4530-02D,2018-07-10,0
4530-02D,2018-07-11,0
4530-02D,2018-07-12,0
4530-02D,2018-07-13,0
4530-02D,2018-07-14,0
4530-02D,2018-07-15,0
4530-02D,2018-07-16,0
4530-02D,2018-07-17,0
4530-02D,2018-07-18,0
4530-02D,2018-07-19,0
4530-02D,2018-07-20,0
4530-02D,2018-07-21,0
4530-02D,2018-07-22,0
4530-02D,2018-07-23,0
4530-02D,2018-07-24,0
4530-02D,2018-07-25,0
4530-02D,2018-07-26,0
4530-02D,2018-07-27,0
4530-02D,2018-07-28,0
4530-02D,2018-07-29,0
4530-02D,2018-07-30,0
4530-02D,2018-07-31,0
4530-03D,2018-07-01,0
4530-03D,2018-07-02,0
4530-03D,2018-07-03,0
4530-03D,2018-07-04,0
4530-03D,2018-07-05,0
4530-03D,2018-07-06,0
4530-03D,2018-07-07,0
4530-03D,2018-07-08,0
4530-03D,2018-07-09,0
4530-03D,2018-07-10,0
4530-03D,2018-07-11,0
4530-03D,2018-07-12,0
4530-03D,2018-07-13,0
4530-03D,2018-07-14,0
4530-03D,2018-07-15,0
4530-03D,2018-07-16,0
4530-03D,2018-07-17,0
4530-03D,2018-07-18,0
4530-03D,2018-07-19,0
4530-03D,2018-07-20,0
4530-03D,2018-07-21,0
4530-03D,2018-07-22,0
4530-03D,2018-07-23,0
4530-03D,2018-07-24,0
4530-03D,2018-07-25,0
4530-03D,2018-07-26,0
4530-03D,2018-07-27,0
4530-03D,2018-07-28,0
4530-03D,2018-07-29,0
4530-03D,2018-07-30,0
4530-03D,2018-07-31,0
4560-01D,2018-07-01,0
4560-01D,2018-07-02,0
4560-01D,2018-07-03,0
4560-01D,2018-07-04,0
4560-01D,2018-07-05,0
4560-01D,2018-07-06,0
4560-01D,2018-07-07,0
4560-01D,2018-07-08,0
4560-01D,2018-07-09,0
4560-01D,2018-07-10,0
4560-01D,2018-07-11,0
4560-01D,2018-07-12,0
4560-01D,2018-07-13,0
4560-01D,2018-07-14,0
4560-01D,2018-07-15,0
4560-01D,2018-07-16,0
4560-01D,2018-07-17,0
4560-01D,2018-07-18,0
4560-01D,2018-07-19,0
4560-01D,2018-07-20,0
4560-01D,2018-07-21,0
4560-01D,2018-07-22,0
4560-01D,2018-07-23,0
4560-01D,2018-07-24,0
4560-01D,2018-07-25,0
4560-01D,2018-07-26,0
4560-01D,2018-07-27,0
4560-01D,2018-07-28,0
4560-01D,2018-07-29,0
4560-01D,2018-07-30,0
4560-01D,2018-07-31,0
4560-02D,2018-07-01,0
4560-02D,2018-07-02,0
4560-02D,2018-07-03,0
4560-02D,2018-07-04,0
4560-02D,2018-07-05,0
4560-02D,2018-07-06,0
4560-02D,2018-07-07,0
4560-02D,2018-07-08,0
4560-02D,2018-07-09,0
4560-02D,2018-07-10,0
4560-02D,2018-07-11,0
4560-02D,2018-07-12,0
4560-02D,2018-07-13,0
4560-02D,2018-07-14,0
4560-02D,2018-07-15,0
4560-02D,2018-07-16,0
4560-02D,2018-07-17,0
4560-02D,2018-07-18,0
4560-02D,2018-07-19,0
4560-02D,2018-07-20,0
4560-02D,2018-07-21,0
4560-02D,2018-07-22,0
4560-02D,2018-07-23,0
4560-02D,2018-07-24,0
4560-02D,2018-07-25,0
4560-02D,2018-07-26,0
4560-02D,2018-07-27,0
4560-02D,2018-07-28,0
4560-02D,2018-07-29,0
4560-02D,2018-07-30,0
4560-02D,2018-07-31,0
4560-03D,2018-07-01,0
4560-03D,2018-07-02,0
4560-03D,2018-07-03,0
4560-03D,2018-07-04,0
4560-03D,2018-07-05,0
4560-03D,2018-07-06,0
4560-03D,2018-07-07,0
4560-03D,2018-07-08,0
4560-03D,2018-07-09,0
4560-03D,2018-07-10,0
4560-03D,2018-07-11,0
4560-03D,2018-07-12,0
4560-03D,2018-07-13,0
4560-03D,2018-07-14,0
4560-03D,2018-07-15,0
4560-03D,2018-07-16,0
4560-03D,2018-07-17,0
4560-03D,2018-07-18,0
4560-03D,2018-07-19,0
4560-03D,2018-07-20,0
4560-03D,2018-07-21,0
4560-03D,2018-07-22,0
4560-03D,2018-07-23,0
4560-03D,2018-07-24,0
4560-03D,2018-07-25,0
4560-03D,2018-07-26,0
4560-03D,2018-07-27,0
4560-03D,2018-07-28,0
4560-03D,2018-07-29,0
4560-03D,2018-07-30,0
4560-03D,2018-07-31,0
4600-01D,2018-07-01,0
4600-01D,2018-07-02,0
4600-01D,2018-07-03,0
4600-01D,2018-07-04,0
4600-01D,2018-07-05,0
4600-01D,2018-07-06,0
4600-01D,2018-07-07,0
4600-01D,2018-07-08,0
4600-01D,2018-07-09,0
4600-01D,2018-07-10,0
4600-01D,2018-07-11,0
4600-01D,2018-07-12,0
4600-01D,2018-07-13,0
4600-01D,2018-07-14,0
4600-01D,2018-07-15,0
4600-01D,2018-07-16,0
4600-01D,2018-07-17,0
4600-01D,2018-07-18,0
4600-01D,2018-07-19,0
4600-01D,2018-07-20,0
4600-01D,2018-07-21,0
4600-01D,2018-07-22,0
4600-01D,2018-07-23,0
4600-01D,2018-07-24,0
4600-01D,2018-07-25,0
4600-01D,2018-07-26,0
4600-01D,2018-07-27,0
4600-01D,2018-07-28,0
4600-01D,2018-07-29,0
4600-01D,2018-07-30,0
4600-01D,2018-07-31,0
4600-03D,2018-07-01,1
4600-03D,2018-07-02,1
4600-03D,2018-07-03,1
4600-03D,2018-07-04,1
4600-03D,2018-07-05,1
4600-03D,2018-07-06,1
4600-03D,2018-07-07,1
4600-03D,2018-07-08,1
4600-03D,2018-07-09,1
4600-03D,2018-07-10,1
4600-03D,2018-07-11,1
4600-03D,2018-07-12,1
4600-03D,2018-07-13,1
4600-03D,2018-07-14,0
4600-03D,2018-07-15,0
4600-03D,2018-07-16,0
4600-03D,2018-07-17,0
4600-03D,2018-07-18,0
4600-03D,2018-07-19,0
4600-03D,2018-07-20,0
4600-03D,2018-07-21,0
4600-03D,2018-07-22,0
4600-03D,2018-07-23,0
4600-03D,2018-07-24,0
4600-03D,2018-07-25,0
4600-03D,2018-07-26,0
4600-03D,2018-07-27,0
4600-03D,2018-07-28,0
4600-03D,2018-07-29,0
4600-03D,2018-07-30,0
4600-03D,2018-07-31,0
4610-01D,2018-07-01,0
4610-01D,2018-07-02,0
4610-01D,2018-07-03,0
4610-01D,2018-07-04,0
4610-01D,2018-07-05,0
4610-01D,2018-07-06,0
4610-01D,2018-07-07,0
4610-01D,2018-07-08,0
4610-01D,2018-07-09,0
4610-01D,2018-07-10,0
4610-01D,2018-07-11,0
4610-01D,2018-07-12,0
4610-01D,2018-07-13,0
4610-01D,2018-07-14,0
4610-01D,2018-07-15,0
4610-01D,2018-07-16,0
4610-01D,2018-07-17,0
4610-01D,2018-07-18,0
4610-01D,2018-07-19,0
4610-01D,2018-07-20,0
4610-01D,2018-07-21,0
4610-01D,2018-07-22,0
4610-01D,2018-07-23,0
4610-01D,2018-07-24,0
4610-01D,2018-07-25,0
4610-01D,2018-07-26,0
4610-01D,2018-07-27,0
4610-01D,2018-07-28,0
4610-01D,2018-07-29,0
4610-01D,2018-07-30,0
4610-01D,2018-07-31,0
4610-06D,2018-07-01,0
4610-06D,2018-07-02,0
4610-06D,2018-07-03,0
4610-06D,2018-07-04,0
4610-06D,2018-07-05,0
4610-06D,2018-07-06,0
4610-06D,2018-07-07,0
4610-06D,2018-07-08,0
4610-06D,2018-07-09,0
4610-06D,2018-07-10,0
4610-06D,2018-07-11,0
4610-06D,2018-07-12,0
4610-06D,2018-07-13,0
4610-06D,2018-07-14,0
4610-06D,2018-07-15,0
4610-06D,2018-07-16,0
4610-06D,2018-07-17,0
4610-06D,2018-07-18,0
4610-06D,2018-07-19,0
4610-06D,2018-07-20,0
4610-06D,2018-07-21,0
4610-06D,2018-07-22,0
4610-06D,2018-07-23,0
4610-06D,2018-07-24,0
4610-06D,2018-07-25,0
4610-06D,2018-07-26,0
4610-06D,2018-07-27,0
4610-06D,2018-07-28,0
4610-06D,2018-07-29,0
4610-06D,2018-07-30,0
4610-06D,2018-07-31,0
4610-08D,2018-07-01,0
4610-08D,2018-07-02,0
4610-08D,2018-07-03,0
4610-08D,2018-07-04,0
4610-08D,2018-07-05,0
4610-08D,2018-07-06,0
4610-08D,2018-07-07,0
4610-08D,2018-07-08,0
4610-08D,2018-07-09,0
4610-08D,2018-07-10,0
4610-08D,2018-07-11,0
4610-08D,2018-07-12,0
4610-08D,2018-07-13,0
4610-08D,2018-07-14,0
4610-08D,2018-07-15,0
4610-08D,2018-07-16,0
4610-08D,2018-07-17,0
4610-08D,2018-07-18,0
4610-08D,2018-07-19,0
4610-08D,2018-07-20,0
4610-08D,2018-07-21,0
4610-08D,2018-07-22,0
4610-08D,2018-07-23,0
4610-08D,2018-07-24,0
4610-08D,2018-07-25,0
4610-08D,2018-07-26,0
4610-08D,2018-07-27,0
4610-08D,2018-07-28,0
4610-08D,2018-07-29,0
4610-08D,2018-07-30,0
4610-08D,2018-07-31,0
4610-09D,2018-07-01,0
4610-09D,2018-07-02,0
4610-09D,2018-07-03,0
4610-09D,2018-07-04,0
4610-09D,2018-07-05,0
4610-09D,2018-07-06,0
4610-09D,2018-07-07,0
4610-09D,2018-07-08,0
4610-09D,2018-07-09,0
4610-09D,2018-07-10,0
4610-09D,2018-07-11,0
4610-09D,2018-07-12,0
4610-09D,2018-07-13,0
4610-09D,2018-07-14,0
4610-09D,2018-07-15,0
4610-09D,2018-07-16,0
4610-09D,2018-07-17,0
4610-09D,2018-07-18,0
4610-09D,2018-07-19,0
4610-09D,2018-07-20,0
4610-09D,2018-07-21,0
4610-09D,2018-07-22,0
4610-09D,2018-07-23,0
4610-09D,2018-07-24,0
4610-09D,2018-07-25,0
4610-09D,2018-07-26,0
4610-09D,2018-07-27,0
4610-09D,2018-07-28,0
4610-09D,2018-07-29,0
4610-09D,2018-07-30,0
4610-09D,2018-07-31,0
4620-01D,2018-07-01,0
4620-01D,2018-07-02,0
4620-01D,2018-07-03,0
4620-01D,2018-07-04,0
4620-01D,2018-07-05,0
4620-01D,2018-07-06,0
4620-01D,2018-07-07,0
4620-01D,2018-07-08,0
4620-01D,2018-07-09,0
4620-01D,2018-07-10,0
4620-01D,2018-07-11,0
4620-01D,2018-07-12,0
4620-01D,2018-07-13,0
4620-01D,2018-07-14,0
4620-01D,2018-07-15,0
4620-01D,2018-07-16,0
4620-01D,2018-07-17,0
4620-01D,2018-07-18,0
4620-01D,2018-07-19,0
4620-01D,2018-07-20,0
4620-01D,2018-07-21,0
4620-01D,2018-07-22,0
4620-01D,2018-07-23,0
4620-01D,2018-07-24,0
4620-01D,2018-07-25,0
4620-01D,2018-07-26,0
4620-01D,2018-07-27,0
4620-01D,2018-07-28,0
4620-01D,2018-07-29,0
4620-01D,2018-07-30,0
4620-01D,2018-07-31,0
4620-02D,2018-07-01,0
4620-02D,2018-07-02,0
4620-02D,2018-07-03,0
4620-02D,2018-07-04,0
4620-02D,2018-07-05,0
4620-02D,2018-07-06,0
4620-02D,2018-07-07,0
4620-02D,2018-07-08,0
4620-02D,2018-07-09,0
4620-02D,2018-07-10,0
4620-02D,2018-07-11,0
4620-02D,2018-07-12,0
4620-02D,2018-07-13,0
4620-02D,2018-07-14,0
4620-02D,2018-07-15,0
4620-02D,2018-07-16,0
4620-02D,2018-07-17,0
4620-02D,2018-07-18,0
4620-02D,2018-07-19,0
4620-02D,2018-07-20,0
4620-02D,2018-07-21,0
4620-02D,2018-07-22,0
4620-02D,2018-07-23,0
4620-02D,2018-07-24,0
4620-02D,2018-07-25,0
4620-02D,2018-07-26,0
4620-02D,2018-07-27,0
4620-02D,2018-07-28,0
4620-02D,2018-07-29,0
4620-02D,2018-07-30,0
4620-02D,2018-07-31,0
4620-03D,2018-07-01,0
4620-03D,2018-07-02,0
4620-03D,2018-07-03,0
4620-03D,2018-07-04,0
4620-03D,2018-07-05,0
4620-03D,2018-07-06,0
4620-03D,2018-07-07,0
4620-03D,2018-07-08,0
4620-03D,2018-07-09,0
4620-03D,2018-07-10,0
4620-03D,2018-07-11,0
4620-03D,2018-07-12,0
4620-03D,2018-07-13,0
4620-03D,2018-07-14,0
4620-03D,2018-07-15,0
4620-03D,2018-07-16,0
4620-03D,2018-07-17,0
4620-03D,2018-07-18,0
4620-03D,2018-07-19,0
4620-03D,2018-07-20,0
4620-03D,2018-07-21,0
4620-03D,2018-07-22,0
4620-03D,2018-07-23,0
4620-03D,2018-07-24,0
4620-03D,2018-07-25,0
4620-03D,2018-07-26,0
4620-03D,2018-07-27,0
4620-03D,2018-07-28,0
4620-03D,2018-07-29,0
4620-03D,2018-07-30,0
4620-03D,2018-07-31,0
4620-04D,2018-07-01,0
4620-04D,2018-07-02,0
4620-04D,2018-07-03,0
4620-04D,2018-07-04,0
4620-04D,2018-07-05,0
4620-04D,2018-07-06,0
4620-04D,2018-07-07,0
4620-04D,2018-07-08,0
4620-04D,2018-07-09,0
4620-04D,2018-07-10,0
4620-04D,2018-07-11,0
4620-04D,2018-07-12,0
4620-04D,2018-07-13,0
4620-04D,2018-07-14,0
4620-04D,2018-07-15,0
4620-04D,2018-07-16,0
4620-04D,2018-07-17,0
4620-04D,2018-07-18,0
4620-04D,2018-07-19,0
4620-04D,2018-07-20,0
4620-04D,2018-07-21,0
4620-04D,2018-07-22,0
4620-04D,2018-07-23,0
4620-04D,2018-07-24,0
4620-04D,2018-07-25,0
4620-04D,2018-07-26,0
4620-04D,2018-07-27,0
4620-04D,2018-07-28,0
4620-04D,2018-07-29,0
4620-04D,2018-07-30,0
4620-04D,2018-07-31,0
4620-05D,2018-07-01,0
4620-05D,2018-07-02,0
4620-05D,2018-07-03,0
4620-05D,2018-07-04,0
4620-05D,2018-07-05,0
4620-05D,2018-07-06,0
4620-05D,2018-07-07,0
4620-05D,2018-07-08,0
4620-05D,2018-07-09,0
4620-05D,2018-07-10,0
4620-05D,2018-07-11,0
4620-05D,2018-07-12,0
4620-05D,2018-07-13,0
4620-05D,2018-07-14,0
4620-05D,2018-07-15,0
4620-05D,2018-07-16,0
4620-05D,2018-07-17,0
4620-05D,2018-07-18,0
4620-05D,2018-07-19,0
4620-05D,2018-07-20,0
4620-05D,2018-07-21,0
4620-05D,2018-07-22,0
4620-05D,2018-07-23,0
4620-05D,2018-07-24,0
4620-05D,2018-07-25,0
4620-05D,2018-07-26,0
4620-05D,2018-07-27,0
4620-05D,2018-07-28,0
4620-05D,2018-07-29,0
4620-05D,2018-07-30,0
4620-05D,2018-07-31,0
4620-06D,2018-07-01,0
4620-06D,2018-07-02,0
4620-06D,2018-07-03,0
4620-06D,2018-07-04,0
4620-06D,2018-07-05,0
4620-06D,2018-07-06,0
4620-06D,2018-07-07,0
4620-06D,2018-07-08,0
4620-06D,2018-07-09,0
4620-06D,2018-07-10,0
4620-06D,2018-07-11,0
4620-06D,2018-07-12,0
4620-06D,2018-07-13,0
4620-06D,2018-07-14,0
4620-06D,2018-07-15,0
4620-06D,2018-07-16,0
4620-06D,2018-07-17,0
4620-06D,2018-07-18,0
4620-06D,2018-07-19,0
4620-06D,2018-07-20,0
4620-06D,2018-07-21,0
4620-06D,2018-07-22,0
4620-06D,2018-07-23,0
4620-06D,2018-07-24,0
4620-06D,2018-07-25,0
4620-06D,2018-07-26,0
4620-06D,2018-07-27,0
4620-06D,2018-07-28,0
4620-06D,2018-07-29,0
4620-06D,2018-07-30,0
4620-06D,2018-07-31,0
4620-07D,2018-07-01,0
4620-07D,2018-07-02,0
4620-07D,2018-07-03,0
4620-07D,2018-07-04,0
4620-07D,2018-07-05,0
4620-07D,2018-07-06,0
4620-07D,2018-07-07,0
4620-07D,2018-07-08,0
4620-07D,2018-07-09,0
4620-07D,2018-07-10,0
4620-07D,2018-07-11,0
4620-07D,2018-07-12,0
4620-07D,2018-07-13,0
4620-07D,2018-07-14,0
4620-07D,2018-07-15,0
4620-07D,2018-07-16,0
4620-07D,2018-07-17,0
4620-07D,2018-07-18,0
4620-07D,2018-07-19,0
4620-07D,2018-07-20,0
4620-07D,2018-07-21,0
4620-07D,2018-07-22,0
4620-07D,2018-07-23,0
4620-07D,2018-07-24,0
4620-07D,2018-07-25,0
4620-07D,2018-07-26,0
4620-07D,2018-07-27,0
4620-07D,2018-07-28,0
4620-07D,2018-07-29,0
4620-07D,2018-07-30,0
4620-07D,2018-07-31,0
4620-08D,2018-07-01,0
4620-08D,2018-07-02,0
4620-08D,2018-07-03,0
4620-08D,2018-07-04,0
4620-08D,2018-07-05,0
4620-08D,2018-07-06,0
4620-08D,2018-07-07,0
4620-08D,2018-07-08,0
4620-08D,2018-07-09,0
4620-08D,2018-07-10,0
4620-08D,2018-07-11,0
4620-08D,2018-07-12,0
4620-08D,2018-07-13,0
4620-08D,2018-07-14,0
4620-08D,2018-07-15,0
4620-08D,2018-07-16,0
4620-08D,2018-07-17,0
4620-08D,2018-07-18,0
4620-08D,2018-07-19,0
4620-08D,2018-07-20,0
4620-08D,2018-07-21,0
4620-08D,2018-07-22,0
4620-08D,2018-07-23,0
4620-08D,2018-07-24,0
4620-08D,2018-07-25,0
4620-08D,2018-07-26,0
4620-08D,2018-07-27,0
4620-08D,2018-07-28,0
4620-08D,2018-07-29,0
4620-08D,2018-07-30,0
4620-08D,2018-07-31,0
4630-01D,2018-07-01,0
4630-01D,2018-07-02,0
4630-01D,2018-07-03,0
4630-01D,2018-07-04,0
4630-01D,2018-07-05,0
4630-01D,2018-07-06,0
4630-01D,2018-07-07,0
4630-01D,2018-07-08,0
4630-01D,2018-07-09,0
4630-01D,2018-07-10,0
4630-01D,2018-07-11,0
4630-01D,2018-07-12,0
4630-01D,2018-07-13,0
4630-01D,2018-07-14,0
4630-01D,2018-07-15,0
4630-01D,2018-07-16,0
4630-01D,2018-07-17,0
4630-01D,2018-07-18,0
4630-01D,2018-07-19,0
4630-01D,2018-07-20,0
4630-01D,2018-07-21,0
4630-01D,2018-07-22,0
4630-01D,2018-07-23,0
4630-01D,2018-07-24,0
4630-01D,2018-07-25,0
4630-01D,2018-07-26,0
4630-01D,2018-07-27,0
4630-01D,2018-07-28,0
4630-01D,2018-07-29,0
4630-01D,2018-07-30,0
4630-01D,2018-07-31,0
4710-01D,2018-07-01,0
4710-01D,2018-07-02,0
4710-01D,2018-07-03,0
4710-01D,2018-07-04,0
4710-01D,2018-07-05,0
4710-01D,2018-07-06,0
4710-01D,2018-07-07,0
4710-01D,2018-07-08,0
4710-01D,2018-07-09,0
4710-01D,2018-07-10,0
4710-01D,2018-07-11,0
4710-01D,2018-07-12,0
4710-01D,2018-07-13,0
4710-01D,2018-07-14,0
4710-01D,2018-07-15,0
4710-01D,2018-07-16,0
4710-01D,2018-07-17,0
4710-01D,2018-07-18,0
4710-01D,2018-07-19,0
4710-01D,2018-07-20,0
4710-01D,2018-07-21,0
4710-01D,2018-07-22,0
4710-01D,2018-07-23,0
4710-01D,2018-07-24,0
4710-01D,2018-07-25,0
4710-01D,2018-07-26,0
4710-01D,2018-07-27,0
4710-01D,2018-07-28,0
4710-01D,2018-07-29,0
4710-01D,2018-07-30,0
4710-01D,2018-07-31,0
4710-02D,2018-07-01,0
4710-02D,2018-07-02,0
4710-02D,2018-07-03,0
4710-02D,2018-07-04,0
4710-02D,2018-07-05,0
4710-02D,2018-07-06,0
4710-02D,2018-07-07,0
4710-02D,2018-07-08,0
4710-02D,2018-07-09,0
4710-02D,2018-07-10,0
4710-02D,2018-07-11,0
4710-02D,2018-07-12,0
4710-02D,2018-07-13,0
4710-02D,2018-07-14,0
4710-02D,2018-07-15,0
4710-02D,2018-07-16,0
4710-02D,2018-07-17,0
4710-02D,2018-07-18,0
4710-02D,2018-07-19,0
4710-02D,2018-07-20,0
4710-02D,2018-07-21,0
4710-02D,2018-07-22,0
4710-02D,2018-07-23,0
4710-02D,2018-07-24,0
4710-02D,2018-07-25,0
4710-02D,2018-07-26,0
4710-02D,2018-07-27,0
4710-02D,2018-07-28,0
4710-02D,2018-07-29,0
4710-02D,2018-07-30,0
4710-02D,2018-07-31,0
4720-01D,2018-07-01,0
4720-01D,2018-07-02,0
4720-01D,2018-07-03,0
4720-01D,2018-07-04,0
4720-01D,2018-07-05,0
4720-01D,2018-07-06,1
4720-01D,2018-07-07,0
4720-01D,2018-07-08,0
4720-01D,2018-07-09,0
4720-01D,2018-07-10,0
4720-01D,2018-07-11,0
4720-01D,2018-07-12,0
4720-01D,2018-07-13,0
4720-01D,2018-07-14,0
4720-01D,2018-07-15,0
4720-01D,2018-07-16,0
4720-01D,2018-07-17,1
4720-01D,2018-07-18,0
4720-01D,2018-07-19,0
4720-01D,2018-07-20,0
4720-01D,2018-07-21,0
4720-01D,2018-07-22,0
4720-01D,2018-07-23,0
4720-01D,2018-07-24,0
4720-01D,2018-07-25,1
4720-01D,2018-07-26,0
4720-01D,2018-07-27,0
4720-01D,2018-07-28,0
4720-01D,2018-07-29,0
4720-01D,2018-07-30,0
4720-01D,2018-07-31,0
4760-01D,2018-07-01,0
4760-01D,2018-07-02,0
4760-01D,2018-07-03,0
4760-01D,2018-07-04,0
4760-01D,2018-07-05,0
4760-01D,2018-07-06,1
4760-01D,2018-07-07,0
4760-01D,2018-07-08,0
4760-01D,2018-07-09,0
4760-01D,2018-07-10,0
4760-01D,2018-07-11,0
4760-01D,2018-07-12,0
4760-01D,2018-07-13,0
4760-01D,2018-07-14,0
4760-01D,2018-07-15,0
4760-01D,2018-07-16,0
4760-01D,2018-07-17,1
4760-01D,2018-07-18,0
4760-01D,2018-07-19,0
4760-01D,2018-07-20,0
4760-01D,2018-07-21,0
4760-01D,2018-07-22,0
4760-01D,2018-07-23,0
4760-01D,2018-07-24,0
4760-01D,2018-07-25,1
4760-01D,2018-07-26,0
4760-01D,2018-07-27,0
4760-01D,2018-07-28,0
4760-01D,2018-07-29,0
4760-01D,2018-07-30,0
4760-01D,2018-07-31,0
4770-01D,2018-07-01,0
4770-01D,2018-07-02,0
4770-01D,2018-07-03,0
4770-01D,2018-07-04,0
4770-01D,2018-07-05,0
4770-01D,2018-07-06,1
4770-01D,2018-07-07,0
4770-01D,2018-07-08,0
4770-01D,2018-07-09,0
4770-01D,2018-07-10,0
4770-01D,2018-07-11,0
4770-01D,2018-07-12,0
4770-01D,2018-07-13,0
4770-01D,2018-07-14,0
4770-01D,2018-07-15,0
4770-01D,2018-07-16,0
4770-01D,2018-07-17,1
4770-01D,2018-07-18,0
4770-01D,2018-07-19,0
4770-01D,2018-07-20,0
4770-01D,2018-07-21,0
4770-01D,2018-07-22,0
4770-01D,2018-07-23,0
4770-01D,2018-07-24,0
4770-01D,2018-07-25,1
4770-01D,2018-07-26,0
4770-01D,2018-07-27,0
4770-01D,2018-07-28,0
4770-01D,2018-07-29,0
4770-01D,2018-07-30,0
4770-01D,2018-07-31,0
4790-01D,2018-07-01,0
4790-01D,2018-07-02,0
4790-01D,2018-07-03,0
4790-01D,2018-07-04,0
4790-01D,2018-07-05,0
4790-01D,2018-07-06,0
4790-01D,2018-07-07,0
4790-01D,2018-07-08,0
4790-01D,2018-07-09,0
4790-01D,2018-07-10,0
4790-01D,2018-07-11,0
4790-01D,2018-07-12,0
4790-01D,2018-07-13,0
4790-01D,2018-07-14,0
4790-01D,2018-07-15,0
4790-01D,2018-07-16,0
4790-01D,2018-07-17,0
4790-01D,2018-07-18,0
4790-01D,2018-07-19,0
4790-01D,2018-07-20,0
4790-01D,2018-07-21,0
4790-01D,2018-07-22,0
4790-01D,2018-07-23,0
4790-01D,2018-07-24,0
4790-01D,2018-07-25,0
4790-01D,2018-07-26,0
4790-01D,2018-07-27,0
4790-01D,2018-07-28,0
4790-01D,2018-07-29,0
4790-01D,2018-07-30,0
4790-01D,2018-07-31,0
4795-01D,2018-07-01,0
4795-01D,2018-07-02,0
4795-01D,2018-07-03,0
4795-01D,2018-07-04,0
4795-01D,2018-07-05,0
4795-01D,2018-07-06,0
4795-01D,2018-07-07,0
4795-01D,2018-07-08,0
4795-01D,2018-07-09,0
4795-01D,2018-07-10,0
4795-01D,2018-07-11,0
4795-01D,2018-07-12,0
4795-01D,2018-07-13,0
4795-01D,2018-07-14,0
4795-01D,2018-07-15,0
4795-01D,2018-07-16,0
4795-01D,2018-07-17,1
4795-01D,2018-07-18,0
4795-01D,2018-07-19,0
4795-01D,2018-07-20,0
4795-01D,2018-07-21,0
4795-01D,2018-07-22,0
4795-01D,2018-07-23,0
4795-01D,2018-07-24,0
4795-01D,2018-07-25,1
4795-01D,2018-07-26,0
4795-01D,2018-07-27,0
4795-01D,2018-07-28,0
4795-01D,2018-07-29,0
4795-01D,2018-07-30,0
4795-01D,2018-07-31,0
0642-01D,2018-08-01,0
0642-01D,2018-08-02,0
0642-01D,2018-08-03,0
0642-01D,2018-08-04,0
0642-01D,2018-08-05,0
0642-01D,2018-08-06,0
0642-01D,2018-08-07,0
0642-01D,2018-08-08,0
0642-01D,2018-08-09,0
0642-01D,2018-08-10,0
0642-01D,2018-08-11,0
0642-01D,2018-08-12,0
0642-01D,2018-08-13,0
0642-01D,2018-08-14,0
0642-01D,2018-08-15,0
0642-01D,2018-08-16,0
0642-01D,2018-08-17,0
0642-01D,2018-08-18,0
0642-01D,2018-08-19,0
0642-01D,2018-08-20,0
0642-01D,2018-08-21,0
0642-01D,2018-08-22,0
0642-01D,2018-08-23,0
0642-01D,2018-08-24,0
0642-01D,2018-08-25,0
0642-01D,2018-08-26,0
0642-01D,2018-08-27,0
0642-01D,2018-08-28,0
0642-01D,2018-08-29,0
0642-01D,2018-08-30,0
0642-01D,2018-08-31,0
0672-01D,2018-08-01,0
0672-01D,2018-08-02,0
0672-01D,2018-08-03,0
0672-01D,2018-08-04,0
0672-01D,2018-08-05,0
0672-01D,2018-08-06,0
0672-01D,2018-08-07,0
0672-01D,2018-08-08,0
0672-01D,2018-08-09,0
0672-01D,2018-08-10,0
0672-01D,2018-08-11,0
0672-01D,2018-08-12,0
0672-01D,2018-08-13,0
0672-01D,2018-08-14,0
0672-01D,2018-08-15,0
0672-01D,2018-08-16,0
0672-01D,2018-08-17,0
0672-01D,2018-08-18,0
0672-01D,2018-08-19,0
0672-01D,2018-08-20,0
0672-01D,2018-08-21,0
0672-01D,2018-08-22,0
0672-01D,2018-08-23,0
0672-01D,2018-08-24,0
0672-01D,2018-08-25,0
0672-01D,2018-08-26,0
0672-01D,2018-08-27,0
0672-01D,2018-08-28,0
0672-01D,2018-08-29,0
0672-01D,2018-08-30,0
0672-01D,2018-08-31,0
0672-02D,2018-08-01,0
0672-02D,2018-08-02,0
0672-02D,2018-08-03,0
0672-02D,2018-08-04,0
0672-02D,2018-08-05,0
0672-02D,2018-08-06,0
0672-02D,2018-08-07,0
0672-02D,2018-08-08,0
0672-02D,2018-08-09,0
0672-02D,2018-08-10,0
0672-02D,2018-08-11,0
0672-02D,2018-08-12,0
0672-02D,2018-08-13,0
0672-02D,2018-08-14,0
0672-02D,2018-08-15,0
0672-02D,2018-08-16,0
0672-02D,2018-08-17,0
0672-02D,2018-08-18,0
0672-02D,2018-08-19,0
0672-02D,2018-08-20,0
0672-02D,2018-08-21,0
0672-02D,2018-08-22,0
0672-02D,2018-08-23,0
0672-02D,2018-08-24,0
0672-02D,2018-08-25,0
0672-02D,2018-08-26,0
0672-02D,2018-08-27,0
0672-02D,2018-08-28,0
0672-02D,2018-08-29,0
0672-02D,2018-08-30,0
0672-02D,2018-08-31,0
0672-03D,2018-08-01,0
0672-03D,2018-08-02,0
0672-03D,2018-08-03,0
0672-03D,2018-08-04,1
0672-03D,2018-08-05,0
0672-03D,2018-08-06,0
